Latitude,Longitude,Pays,Ville_Proche
36.560444,139.1368,Japan,Maebashi
36.5611336,138.1319737,Japan,Nagano
36.561529,-79.965698,United States of America,Martinsville
36.5744929,-120.1153056,United States of America,Kerman
36.590422,59.881014,Iran,Mashhad
36.5938686,31.8960229,Turkey,Antalya
36.594797,-79.56893,United States of America,Danville
36.596508,140.35549,Japan,Mito
36.6036733,-108.3300747,United States of America,Farmington
36.6088474,-5.8010184,Spain,Cádiz
36.6093013,10.1702946,Tunisia,Ben Arous
36.609458,137.376806,Japan,Toyama
36.6119331,27.1325501,Greece,Kos
36.6165613,27.8358505,Greece,Ródos
36.6221904,-96.2414737,United States of America,Bartlesville
36.6515273,136.9011246,Japan,Takaoka
36.6547774,140.6969882,Japan,Mito
36.6572869,22.540772,Greece,Spárti
36.661464,-78.71287,United States of America,South Boston
36.6675588,-110.0818831,United States of America,Chinle
36.6758987,-121.5961427,United States of America,Salinas
36.6822847,-119.2071628,United States of America,Orange Cove
36.6908551,29.0460706,Türkiye,Ródos
36.692365,-97.5559922,United States of America,Blackwell
36.693486,-87.126843,United States of America,Clarksville
36.7039375,-89.6652176,United States of America,Sikeston
36.709818,33.8792539,Turkey,Mersin
36.711726,-84.733929,United States of America,Monticello
36.7218931,-94.9078239,United States of America,Miami
36.7219571,-106.6075583,United States of America,Pagosa Springs
36.7226965,27.682428,Turkey,Kos
36.7254723,-76.2421924,United States of America,Chesapeake
36.727092,-100.217431,United States of America,Perryton
36.728508,-79.135299,United States of America,South Boston
36.7317978,-3.3568586,Spain,Granada
36.7390519,139.4998983,Japan,Utsunomiya
36.7421927,-94.8651675,United States of America,Miami
36.745225,-80.67668,United States of America,Mount Airy
36.7547168,-3.202767,Spain,Granada
36.7576933,-2.9810156,Spain,Almería
36.7605163,58.9323103,Iran,Neyshābūr
36.765942,-77.835364,United States of America,Emporia
36.783389,139.24525,Japan,Maebashi
36.79085,-85.36988,United States of America,Columbia
36.7983981,-98.6879819,United States of America,Alva
36.8060087,59.941936,Iran,Kaka
36.808746,-119.8668842,United States of America,Old Fig Garden
36.8108427,-99.1152878,United States of America,Alva
36.812136,-89.685711,United States of America,Sikeston
36.8179247,-97.7323432,United States of America,Blackwell
36.8279408,58.8167642,Iran,Qūchān
36.832604,-85.681914,United States of America,Glasgow
36.833334,-86.17771,United States of America,Bowling Green
36.834957,-84.832569,United States of America,Monticello
36.8404574,-84.3377375,United States of America,Williamsburg
36.8449515,139.1677183,Japan,Maebashi
36.8495591,30.8241583,Türkiye,Antalya
36.852275,-76.072413,United States of America,Virginia Beach
36.857826,-83.874904,United States of America,Barbourville
36.8674386,140.4298043,Japan,Iwaki
36.875939,-102.110075,United States of America,Guymon
36.8771351,139.5212916,Japan,Utsunomiya
36.87731,-84.874132,United States of America,Monticello
36.877564,-82.171902,United States of America,Bristol
36.8814742,-5.5747523,Spain,Sevilla
36.8822006,-116.82975,United States of America,Pahrump
36.8869,-81.369839,United States of America,Marion
36.9054955,37.0370647,Turkey,Kilis
36.9092827,-103.7592763,United States of America,Raton
36.912818,138.579701,Japan,Nagano
36.913416,-92.264096,United States of America,West Plains
36.9183969,139.9763512,Japan,Utsunomiya
36.9250942,140.6994226,Japan,Iwaki
36.932939,21.9166785,Greece,Kalamáta
36.938078,136.796323,Japan,Takaoka
36.9462649,21.7342696,Greece,Kalamáta
36.9467868,22.4119257,Greece,Spárti
36.947676,-88.954702,United States of America,Metropolis
36.953861,-91.883629,United States of America,West Plains
36.9551599,-1.9006785,Spain,Almería
36.9556645,129.4171711,South Korea,Andong
36.955801,-84.3361308,United States of America,Corbin
36.9594106,140.683495,Japan,Iwaki
36.959498,-89.433867,United States of America,Charleston
36.969815,-79.073109,United States of America,South Boston
36.9716874,-76.9733965,United States of America,Franklin
36.9725368,-120.5724862,United States of America,Dos Palos
36.981939,-120.519044,United States of America,Dos Palos
36.984728,136.978591,Japan,Takaoka
36.9977042,29.5443783,Turkey,Denizli
36.9981398,21.8543094,Greece,Kalamáta
37.0059196,-7.9918195,Portugal,Faro
37.006337,-77.306695,United States of America,Petersburg
37.006404,35.8166714,Turkey,Osmaniye
37.0125386,128.7460867,South Korea,Andong
37.0145119,-5.149653,Spain,Marbella
37.0199357,27.9619826,Türkiye,Muğla
37.0250589,22.1258654,Greece,Kalamáta
37.0309829,-3.831227,Spain,Granada
37.031292,-100.9313087,United States of America,Liberal
37.0366751,30.0288629,Turkey,Antalya
37.0377211,-112.5552965,United States of America,Colorado City
37.0379161,27.4356545,Turkey,Kos
37.0393138,139.4773053,Japan,Utsunomiya
37.042293,-84.055983,United States of America,London
37.0480142,35.2995421,Turkey,Adana
37.0492507,29.7882033,Turkey,Burdur
37.05769,-84.097099,United States of America,London
37.0588192,139.7368171,Japan,Utsunomiya
37.0589935,-95.3592738,United States of America,Coffeyville
37.0606877,-119.9096567,United States of America,Bonadelle Ranchos-Madera Ranchos
37.06403,-84.1467038,United States of America,London
37.0677064,140.2511788,Japan,Tamuramachi-moriyama
37.0712704,37.4181139,Turkey,Gaziantep
37.07131,-82.305405,United States of America,Norton
37.0716447,-108.739433,United States of America,Shiprock
37.0868859,-76.9905112,United States of America,Williamsburg
37.093221,-83.0625,United States of America,Hazard
37.094655,-85.304389,United States of America,Columbia
37.1003592,-5.9345175,Spain,Sevilla
37.1023838,-112.1296993,United States of America,Page
37.1110781,-122.0650167,United States of America,Ben Lomond
37.1225581,-85.2961208,United States of America,Columbia
37.125984,-118.4870606,United States of America,Bishop
37.1344153,-118.5002759,United States of America,Bishop
37.141086,-92.420417,United States of America,Marshfield
37.142741,-6.546338,Spain,Huelva
37.149526,-112.7905241,United States of America,Colorado City
37.1528455,33.4345093,Turkey,Karaman
37.1622915,14.7540975,Italy,Ragusa
37.1645633,30.5100288,Turkey,Antalya
37.1704095,13.7299892,Italy,Palermo
37.1749993,-104.5089239,United States of America,Trinidad
37.1761757,-6.9582412,Spain,Huelva
37.178525,28.6126126,Turkey,Muğla
37.186055,136.687815,Japan,Takaoka
37.1939995,-2.4016285,Spain,Almería
37.2004492,36.7304331,Turkey,Kahramanmaraş
37.2058286,139.7381335,Japan,Utsunomiya
37.218613,-88.295798,United States of America,Paducah
37.2213859,-4.9333172,Spain,Córdoba
37.2262389,-85.8873405,United States of America,Glasgow
37.2274998,126.5468845,South Korea,Incheon
37.238338,-81.10966,United States of America,Bluefield
37.2384315,-96.956987,United States of America,Winfield
37.2426435,-93.261264,United States of America,Springfield
37.2438562,38.6485119,Turkey,Şanlıurfa
37.2491257,9.7788781,Tunisia,Bizerte
37.2506864,14.2091551,Italy,Ragusa
37.2708277,9.8684824,Tunisia,Bizerte
37.2761445,-108.4827255,United States of America,Cortez
37.2765664,-4.8069937,Spain,Córdoba
37.2877481,-1.8401234,Spain,Lorca
37.2882752,127.0694293,South Korea,Suwon
37.2888986,-121.8806489,United States of America,San Jose
37.2927833,30.8114633,Turkey,Antalya
37.3039586,27.9800995,Turkey,Muğla
37.304869,-97.298507,United States of America,Wellington
37.3060597,14.2173994,Italy,Ragusa
37.30913,-87.062178,United States of America,Central City
37.309376,-84.539887,United States of America,Somerset
37.3105998,49.3033681,Iran,Rasht
37.3165489,-109.8503693,United States of America,Chinle
37.324497,-79.363447,United States of America,Forest
37.3250384,-107.606391,United States of America,Durango
37.32521,-86.119865,United States of America,Leitchfield
37.3383919,128.5484289,South Korea,Gangneung
37.3413661,22.1055932,Greece,Kalamáta
37.3435487,41.0371206,Turkey,Mardin
37.3440307,22.1096488,Greece,Kalamáta
37.3500705,-4.9128578,Spain,Córdoba
37.3504114,40.6438454,Turkey,Mardin
37.3571136,139.9131176,Japan,Tamuramachi-moriyama
37.3602925,55.6146042,Iran,Gonbad-e Kāvūs
37.3629841,-89.3430431,United States of America,Anna
37.36706,-94.627709,United States of America,Pittsburg
37.3776899,42.9844004,Turkey,Zākhū
37.3821102,-102.8583385,United States of America,Lamar
37.382296,-94.759839,United States of America,Pittsburg
37.385898,-87.413876,United States of America,Madisonville
37.3862201,50.1470895,Iran,Rasht
37.3879627,13.3519584,Italy,Palermo
37.3881968,-113.5313693,United States of America,Washington
37.389979,-98.04392,United States of America,Wellington
37.3901269,14.6924181,Italy,Catania
37.3929116,128.3787183,South Korea,Wŏnju
37.3931764,-6.5512847,Spain,Huelva
37.393675,-107.567032,United States of America,Durango
37.3992006,22.2850728,Greece,Trípoli
37.399588,-76.438608,United States of America,Gloucester Point
37.4164036,140.906382,Japan,Iwaki
37.4399666,-4.193138,Spain,Jaén
37.440009,-120.9040386,United States of America,Hilmar-Irwin
37.4428475,41.0251058,Turkey,Mardin
37.445376,-86.050807,United States of America,Leitchfield
37.450278,-108.501171,United States of America,Cortez
37.4537057,126.4865072,South Korea,Incheon
37.459848,-86.000282,United States of America,Elizabethtown
37.4619524,126.377645,South Korea,Incheon
37.469523,-4.5511219,Spain,Córdoba
37.469809,-78.377036,United States of America,Farmville
37.480566,-78.163918,United States of America,Farmville
37.4908797,-122.4515008,United States of America,Half Moon Bay
37.493267,-97.862879,United States of America,Wellington
37.494918,-92.8232142,United States of America,Marshfield
37.506066,-89.687023,United States of America,Jackson
37.5090173,-105.0105526,United States of America,Trinidad
37.5134102,-77.8443144,United States of America,Woodlake
37.514714,22.3285827,Greece,Trípoli
37.5164421,-3.4282003,Spain,Granada
37.523124,-8.2738336,Portugal,Portimão
37.5234259,42.435122,Turkey,Şırnak
37.5378209,-122.2969,United States of America,San Mateo
37.541616,-100.626828,United States of America,Garden City
37.5429721,-8.3183469,Portugal,Portimão
37.5541889,127.0486422,South Korea,Seoul
37.5550058,25.1126459,Greece,Ermoúpoli
37.555563,-91.505665,United States of America,Rolla
37.5619229,-1.1726114,Spain,Cartagena
37.5646493,128.5641189,South Korea,Gangneung
37.5702801,13.7024158,Italy,Palermo
37.5711644,139.7403261,Japan,Tamuramachi-moriyama
37.571285,-101.344511,United States of America,Ulysses
37.573587,34.0698562,Turkey,Ereğli
37.57413,-94.010905,United States of America,Nevada
37.575401,-91.677799,United States of America,Rolla
37.5774475,-88.3836786,United States of America,Harrisburg
37.5786049,-101.9799453,United States of America,Ulysses
37.585673,-5.3940819,Spain,Sevilla
37.588786,-87.4655761,United States of America,Madisonville
37.5897872,-6.8444569,Spain,Huelva
37.593518,139.429699,Japan,Niigata
37.5973819,-2.266295,Spain,Lorca
37.6020686,128.1055744,South Korea,Wŏnju
37.6051191,-93.023638,United States of America,Marshfield
37.6052523,-96.0268297,United States of America,Independence
37.6109695,-81.8632679,United States of America,Logan
37.611033,-82.014494,United States of America,Logan
37.6393876,126.7049234,South Korea,Goyang
37.6400173,126.6341676,South Korea,Incheon
37.642553,-85.355966,United States of America,Lebanon
37.6477518,-88.9767127,United States of America,Marion
37.6478619,-103.0586594,United States of America,La Junta
37.6496682,14.8527042,Italy,Catania
37.653243,-94.05023,United States of America,Nevada
37.65553,-110.8317444,United States of America,Page
37.6604756,-87.5717264,United States of America,Henderson
37.6687627,-4.7231334,Spain,Córdoba
37.6728264,-4.930437,Spain,Córdoba
37.678471,67.0795262,Uzbekistan,Termiz
37.6817798,44.0660714,Turkey,Hakkari
37.6887374,-85.7690868,United States of America,Elizabethtown
37.6930898,-120.8528531,United States of America,Oakdale
37.6931535,-110.5567671,United States of America,Page
37.7002287,-121.8955142,United States of America,Dublin
37.7038601,15.1751192,Italy,Catania
37.7053606,-87.6483871,United States of America,Henderson
37.7071953,-89.8939321,United States of America,Perryville
37.7107484,30.2301611,Turkey,Burdur
37.7131499,-120.1810778,United States of America,Sonora
37.7255613,24.0098827,Greece,Athens
37.7299719,-87.4410958,United States of America,Henderson
37.7329825,-4.852894,Spain,Córdoba
37.7347647,27.7585271,Turkey,Aydın
37.7397088,-7.9908827,Portugal,Beja
37.7484041,-105.8787014,United States of America,Alamosa
37.7507512,-93.3632661,United States of America,Bolivar
37.7526484,37.5864622,Turkey,Kahramanmaraş
37.75407,-120.8978352,United States of America,Riverbank
37.7646796,21.3269232,Greece,Pýrgos
37.7659274,12.4899524,Italy,Marsala
37.7691236,-110.23832,United States of America,Moab
37.7701844,38.4384675,Turkey,Adıyaman
37.7762988,126.7803989,South Korea,Goyang
37.7771895,127.0547925,South Korea,Seoul
37.7786566,-86.4837659,United States of America,Tell City
37.7812031,-94.4482567,United States of America,Nevada
37.7937241,-87.7536732,United States of America,Morganfield
37.7983167,-121.0671022,United States of America,Escalon
37.8069485,-119.5647513,United States of America,Mammoth Lakes
37.8094095,12.6262459,Italy,Marsala
37.8113689,-106.8753572,United States of America,Pagosa Springs
